           PRO0 | 20-10-2021 |        PRO | uting SQL statements |jdbc
        SSC2117 | 20-10-2021 |        SSC | What law gives employees the right of access to information about themselves |Privacy Act
        SSC2118 | 20-10-2021 |        SSC | A bona fide occupational qualification means |an essential function of the job
        SSC2119 | 20-10-2021 |        SSC | Federal law requires manufacturers and sellers to stand behind a purchase of a major product. A promise made willingly by the seller is called an |Express warranty
        SSC2120 | 20-10-2021 |        SSC | Fraud is not committed unless this condition is present |Misrepresentation with intent to deceive
        SSC2121 | 20-10-2021 |        SSC | A legally binding agreement between two or more parties |Contract
        SSC2122 | 20-10-2021 |        SSC | Mass mailing of an e-mail message that falsely uses identifying information that appears to be a reputable company and asks for verification of your personal information |Phishing
        SSC2123 | 20-10-2021 |        SSC | Requirement that contracts be written so consumers can understand them |Plain English laws
        SSC2124 | 20-10-2021 |        SSC | Making choices that displays character by doing what is right to achieve what is good |Ethics
        SSC2125 | 20-10-2021 |        SSC | Organizational guides for ethical behavior of employees |Code of conduct
        SSC2126 | 20-10-2021 |        SSC | A specialized dictionary is one that shows special symbols for word pronounciation. |false
        SSC2127 | 20-10-2021 |        SSC | Of the following sentences, which would be unbiased? |Mrs. Smith talked with the students about the difficulties experienced by single-parent families.
        SSC2128 | 20-10-2021 |        SSC | Which of the following sentences lacks agreement of subject and verb |Each year supervisors reminds their staff of Internet-use policies.
        SSC2129 | 20-10-2021 |        SSC | A sentence structure that allows one idea to be emphasized and one idea to be de-emphasized is the |complex sentence
        SSC2130 | 20-10-2021 |        SSC | Which one of the following incorrect sentences lacks parallelism |Leave your practice problems on the desk, your homework should be completed, and be ready for tomorrow's test
        SSC2131 | 20-10-2021 |        SSC | Writers should use the “more is betterEprinciple when selecting the number and variety of word processing emphasis techniques to use in print and e-mail messages |false
        SSC2132 | 20-10-2021 |        SSC | All computer programs are not compatible when it comes to attachments, and some e-mail programs don’t support multiple attachments |true
        SSC2133 | 20-10-2021 |        SSC | The “ccEfeature of e-mail is used to ensure receiversEe-mail addresses are not made public |false
        SSC2134 | 20-10-2021 |        SSC | Which of the following is the three-step process for developing business messages? |Plan, draft, finalize.
        SSC2135 | 20-10-2021 |        SSC | Which of the following is NOT part of the planning process? |Apply the principles of business communication.
        SSC2136 | 20-10-2021 |        SSC | Which of the following is NOT a step in the proofreading process |Read the material to a colleague bottom to top.
        SSC2137 | 20-10-2021 |        SSC | The revising process includes all but which one of the following? |Determining whether the message is mechanically correct
        SSC2138 | 20-10-2021 |        SSC | Which of the following is an appropriate situation in which to use e-mail? |Reminder of an upcoming deadline for budget submissions
        SSC2139 | 20-10-2021 |        SSC | Which of the following is the best subject line for an e-mail message? |Budget Request Due February 15
        SSC2140 | 20-10-2021 |        SSC | Which of the following statements about instant messaging is NOT true? |A professional tone with no slang is a hallmark of instant messaging.
        SSC2141 | 20-10-2021 |        SSC | The impression a message makes is based solely on its content |false
        SSC2142 | 20-10-2021 |        SSC | Which of the following items is not considered to be a standard letter part? |Enclosure notation
        SSC2143 | 20-10-2021 |        SSC | Which of the following date displays is correct for a business letter? |May 16, 2011
        SSC2144 | 20-10-2021 |        SSC | Which of the following statements about letterhead stationery is incorrect? |Only contact information should be included in a letterhead.
        SSC2145 | 20-10-2021 |        SSC | Ruthann Rodgers is writing a personal business letter to her bank. Which of the following represents the correct format for the heading of her letter |1234 Avenue C - Denver, CO 75926-3882 - August 6, 2011
        SSC2146 | 20-10-2021 |        SSC | Which of the following salutations works best in a letter addressed to the attention of Barb Colby, the Marketing Manager at Jeckyl Manufacturing Company |Ladies and Gentlemen
        SSC2147 | 20-10-2021 |        SSC | Margo Clark keyed a letter written by Bill Ramkin and signed by D’Wayne Bullock. Which of the following sets of reference initials best represents this situation? |BR:mc
        SSC2148 | 20-10-2021 |        SSC | Because a request made via e-mail will be responded to via e-mail, the request writer doesn’t have to include personal contact information |false
        SSC2149 | 20-10-2021 |        SSC | Which of the following message should NOT be written using the direct plan? |A memo announcing that the company day care center will be closed for five weeks during remodeling.
        SSC2150 | 20-10-2021 |        SSC | Andrea Swank is responding to a complaint from a customer who claimed he received poor service at her store. Which of the following statements represents the best close for her message |Use the enclosed coupon on our next visit to Swanks, where customer satisfaction is our goal.
        SSC2151 | 20-10-2021 |        SSC | Todd Pritchert is writing a letter to thank those who volunteered at this year's Downtown Youth Center fundraising event. Which of the following represents the best opening paragraph for his message? |Time is a precious commodity. By donating your time to this year's DYC fundraiser, you demonstrated your commitment to the youth of Pueblo. We and they are grateful for your efforts
        SSC2152 | 20-10-2021 |        SSC | Which of the following closings would be best in a letter to a friend and co-worker whose fiance died in an auto accident? |Let's get together for dinner later this month and talk about the good times you, Terry, and I shared.
        SSC2153 | 20-10-2021 |        SSC | Party Palace has relocated and plans to hold an open house to showcase it's new facility. Which of the following openings best reflects appropriate use of the direct plan for the invitation to this event? |Please join us as we celebrate the opening of Party Palace's new store!
        SSC2154 | 20-10-2021 |        SSC | What type of social business  message is most likely to use an RSVP? |Invitation
        SSC2155 | 20-10-2021 |        SSC | Which of the following should be considered when determining the formality of a goodwill message? |Familiarity with the receiver
        SSC2156 | 20-10-2021 |        SSC | What is one of the most important aspects of the indirect plan |The reasoning to justify the negative information is presented before the negative information
        SSC2157 | 20-10-2021 |        SSC | Which of the following statements is NOT an advantage of the indirect plan? |It emphasizes the negative information.
        SSC2158 | 20-10-2021 |        SSC | Which of the following negative messages is an example of one that should use the direct plan? |Response to a death or tragedy
        SSC2159 | 20-10-2021 |        SSC | The logical explanation of the indirect plan |includes both A and C..
        SSC2160 | 20-10-2021 |        SSC | If the opening buffer and logical explanation are effective, the receiver will |respond favorably to the words you chose for the logical explanation .
        SSC2161 | 20-10-2021 |        SSC | Which of the following is NOT a proper way to communicate a credit refusal? |Form memo
        SSC2162 | 20-10-2021 |        SSC | Which of the following openings would be best for a letter in which you are refusing an adjustment? |Your recent purchase of a ...
        SSC2163 | 20-10-2021 |        SSC | “More is betterEwhen using numbers, facts, and testimonials as proof of benefits; it will increase the receiver's interest in your message. |false
        SSC2164 | 20-10-2021 |        SSC | In a sales letter it is more likely that the receiver will develop interest in a product or service if general statements of the benefits, not specific statements, are used |F
        SSC2165 | 20-10-2021 |        SSC | Which of the following is the proper sequence for a persuasive message using the indirect plan? |Attention, Interest, Desire, Action
        SSC2166 | 20-10-2021 |        SSC | Which of the following methods should NOT be used to capture attention in the opening paragraph of a persuasive message? |Use of a hyperlink
        SSC2167 | 20-10-2021 |        SSC | Which of the following comments best describes a collection message in the appeal stage? |It uses the indirect persuasive outline.
        SSC2168 | 20-10-2021 |        SSC | What is one way that a sales message differs from other business letters? |Sentence fragments may be used in a sales message
        SSC2169 | 20-10-2021 |        SSC | Which of the following is NOT a persuasive message |Invitation
        SSC2170 | 20-10-2021 |        SSC | Which of the following statements about collection messages is INCORRECT? |The writer of a collection message in the appeal stage should not mention a customer's reputation or credit rating
        SSC2171 | 20-10-2021 |        SSC | Which of the following is the best closing for a persuasive request? |Please e-mail me your response at rita.prosky@gmetric.com by April 24.
        SSC2172 | 20-10-2021 |        SSC | Which of the following is NOT a good opening for a persuasive request? |I would like you to apply for the financial analyst position that is open in our department
        SSC2173 | 20-10-2021 |        SSC | Which of the following situations requires a special claims message? |Your company recently purchased 15 laptop computers for executives who travel frequently.  After two weeks of use, four of the executives indicated that the batteries do not hold a charge for more than an hour.
        SSC2174 | 20-10-2021 |        SSC | Research studies conducted  by current employees using data obtained from the organization's files do not need to have a budget. |F
        SSC2175 | 20-10-2021 |        SSC | It is unnecessary to include a source citation for paraphrased material. |false
        SSC2176 | 20-10-2021 |        SSC | Which of the following report types is also known as a status report? |Progress
        SSC2177 | 20-10-2021 |        SSC | What is a Gantt chart? |A time schedule
        SSC2178 | 20-10-2021 |        SSC | Buchan Molding manufactures plastic tubing used in various industries. Which of the following represents the best way for Buchan to gather customer satisfaction data about the service  received during the lengthy, complicated transactions common in its business? |Conduct a telephone survey.
        SSC2179 | 20-10-2021 |        SSC | All but which of the following is a primary date source? |A website located through an Internet search
        SSC2180 | 20-10-2021 |        SSC | The solution to a research problem is presented in the report as a part of the |Recommendations.
        SSC2181 | 20-10-2021 |        SSC | Which of the following headings is NOT grammatically parallel to the others? |Income Generated from Patents
        SSC2182 | 20-10-2021 |        SSC | When designing a questionare, allow respondents the freedom to interpret questions to fit their situation |Work from the factors being studied
        SSC2183 | 20-10-2021 |        SSC | The organization that submits the proposal selected in response to an RFP will be awarded a contract for the project |false
        SSC2184 | 20-10-2021 |        SSC | Amber Case is a sales representative for an office equipment company. Last week, Amber called on Billings Concrete and learned from the office manager, Bob Rydell, that the company was having problems with its aging photocopier. When Amber checked her e-mail Tuesday morning, she found an e-mail from Bob asking about the cost of a new copier with the same features as the company's current unit.  In response, Amber prepared a letter in which she described the features, benefits, and costs of two models. This situation is an example of |informal request, formal response.
        SSC2185 | 20-10-2021 |        SSC | The essential elements in a solicited external proposal are |specified in the RFP
        SSC2186 | 20-10-2021 |        SSC | Which section of an RFP outlines the parameters to be used in selecting the successful proposal? |Evaluation Criteria
        SSC2187 | 20-10-2021 |        SSC | When the format for an RFP to which you are responding doesn’t call for information that you think is important, you should |integrate the information into sections that fit the format.
        SSC2188 | 20-10-2021 |        SSC | Which proposal section sets the context for the reader, reviews the highlights of the proposal, and encourages action? |Cover letter or memo
        SSC2189 | 20-10-2021 |        SSC | Which of the following titles is best for an unsolicited proposal to an agency that funds community-based projects |The Green Thumb Project: Teaching Inner-City Youth about Gardening
        SSC2190 | 20-10-2021 |        SSC | The legal structure of a business should be described in which section of a business plan? |Ownership/management/staffing
        SSC2191 | 20-10-2021 |        SSC | Which of the following statements is NOT true of performance appraisals? |They may include humor if audience analysis dictates it will be well received.
        SSC2192 | 20-10-2021 |        SSC | Which of the following is correct for the use of source notes for visual aids? |The source note goes below the illustration; however, APA uses the italicized word Note followed by a period before the resource information.
        SSC2193 | 20-10-2021 |        SSC | In APA format, each table is numbered separately and referred to as a (an) |Table.
        SSC2194 | 20-10-2021 |        SSC | Which chart is best in demonstrating differences in values within variables by dividing each bar into its parts |Stacked-bar chart
        SSC2195 | 20-10-2021 |        SSC | Which of the following statements is NOT true of visual aids in business reports? |Placing the number and title above a figure follows APA style.
        SSC2196 | 20-10-2021 |        SSC | Physical objects are sometimes passed around as part of a presentation. Which of the following statements is NOT true about their use? |Use of a physical object does not reinforce the message.
        SSC2197 | 20-10-2021 |        SSC | Slides or transparencies work well with groups of different sizes. Which one of the following statements is NOT true about their use for presentations. |Type should be in uppercase letters to be easily read
        SSC2198 | 20-10-2021 |        SSC | Which of the following is NOT true of titles of illustrations for business reports? |For APA and traditional styles, titles are placed under a figure
        SSC2199 | 20-10-2021 |        SSC | Which two of the following charts does not begin with zero at the bottom, extreme left? |Positive-negative bar charts
        SSC2200 | 20-10-2021 |        SSC | Which visual aid is best to illustrate how the parts of a whole are distributed? |Pie chart
        SSC2201 | 20-10-2021 |        SSC | The attitudes, personal qualities, social graces, and habits that make someone a good employee and compatible coworker are referred to as “soft skills.E |T
        SSC2202 | 20-10-2021 |        SSC | You are trying to persuade colleagues in a branch office in another state that changes in Crater Mountain Hospital design are necessary before it goes out for bids.  You want to present the changes and the benefit to your company and the client of making these proposed changes.  Which of the following would be the most effective communication method for you to deliver your message |Video conference
        SSC2203 | 20-10-2021 |        SSC | Which of the following web-assisted technologies allows you to store a presentation and watch it  at a later time |Web caching
        SSC2204 | 20-10-2021 |        SSC | Jordan Ragsdale has been the chair of a committee within his firm for over a year. Michelle Wymer became a member of the group about a month ago. Since joining the committee, Michelle has made few if any comments, yet Jordan knows she has creative ideas to share because she has discussed them with him outside of the group's regular weekly meeting. Jordan wants to encourage Michelle to speak at meetings. What should he do? |During the meeting, ask Michelle direct questions related to her area of expertise.
        SSC2205 | 20-10-2021 |        SSC | Which of the following is NOT a speech barrier to listening |Unusual pronunciations
        SSC2206 | 20-10-2021 |        SSC | Which of the following is NOT a mode commonly used to listen to messages? |Careful listening
        SSC2207 | 20-10-2021 |        SSC | Which of the following is NOT correct about nonverbal communication? |All managers view punctuality as being important.
        SSC2208 | 20-10-2021 |        SSC | Which of the following nonverbal behaviors is considered positive |Leaning toward the person with whom you are conversing
        SSC2209 | 20-10-2021 |        SSC | Which of the following is the best example of a mental distraction? |Thinking of a meeting at which you will be speaking in an hour
        SSC2210 | 20-10-2021 |        SSC | Which of the following is NOT a result of effective listening |Improved verbal skills
        SSC2211 | 20-10-2021 |        SSC | Effective communicators can evaluate nonverbal feedback from their audience while they are presenting their material. |true
        SSC2212 | 20-10-2021 |        SSC | Participants in a radio interview have to rely entirely on voice and words to convey the message to the audience |T
        SSC2213 | 20-10-2021 |        SSC | When preparing a presentation, it is not necessary to include |materials to use in the question-and-answer period
        SSC2214 | 20-10-2021 |        SSC | Which of the following is NOT a reason for mispronouncing a word? |The speaker talks too fast and doesn’t take care to verify that he or she is saying the word correctly
        SSC2215 | 20-10-2021 |        SSC | Which of the following is a disadvantage of an impromptu presentation? |Increase use of verbal fillers
        SSC2216 | 20-10-2021 |        SSC | What organizational plan would be best for an oral presentation in which a person is being introduced to an audience |Direct or indirect
        SSC2217 | 20-10-2021 |        SSC | The résumEis the primary tool in securing an interview |true
        SSC2218 | 20-10-2021 |        SSC | The summary of qualifications in a résumEshould include keywords. |true
        SSC2219 | 20-10-2021 |        SSC | Targeted résumés may use the chronological, functional, or combination format; general résumés only use the chronological format. |false
        SSC2220 | 20-10-2021 |        SSC | A targeted résumE is less powerful than a general résumE. |false
        SSC2221 | 20-10-2021 |        SSC | If your high school record is fairly recent and shows considerable accomplishment, include it in your résumE; otherwise, omit it. |true
        SSC2222 | 20-10-2021 |        SSC | The Education section should always follow the résumE opening. |false
        SSC2223 | 20-10-2021 |        SSC | Keywords are generally verbs that describe you and are placed at the beginning or the end of the résumE. |false
        SSC2224 | 20-10-2021 |        SSC | You should prepare a separate reference list to accompany your résumE. |true
        SSC2225 | 20-10-2021 |        SSC | At job/career fairs you will have the opportunity to contact many prospective employers in one day. |true
        SSC2226 | 20-10-2021 |        SSC | A functional résumEgroups education and accomplishment under skills or functions that are pertinent to your career objective |false
        SSC2227 | 20-10-2021 |        SSC | The chronological résumEformat presents information within each section by date, beginning with the most recent date. |true
        SSC2228 | 20-10-2021 |        SSC | Managers who regularly review résumés and make decisions on who will be invited for an interview generally prefer |a chronological résumE
        SSC2229 | 20-10-2021 |        SSC | An applicant tracking computer system in the human resources department |scans a résumEand places it in an electronic folder.
        SSC2230 | 20-10-2021 |        SSC | For each job you have held, the most important information to list in a résumEis your |job accomplishments.
        SSC2231 | 20-10-2021 |        SSC | For new college graduates with limited experience, the preferred number of pages for a résumEis |one
        SSC2232 | 20-10-2021 |        SSC | The combination résumEwould be best for which of the following individuals? |An individual who has just graduated and has limited experience other than internships and/or part-time work while in school
        SSC2233 | 20-10-2021 |        SSC | Which of the following is the best summary of qualifications statement? |Increased sales in territory 18 percent over a three-year period.
        SSC2234 | 20-10-2021 |        SSC | The best arrangements for a résumEfor a college graduate who has extensive experience is |opening; experience; education; activities, honors, or special skills.
        SSC2235 | 20-10-2021 |        SSC | You can send a targeted résumEand a general application letter. |false
        SSC2236 | 20-10-2021 |        SSC | Since the purpose of an application letter and résumEis to obtain an interview, you should ask for it directly in your letter. |true
        SSC2237 | 20-10-2021 |        SSC | A letter of application can be submitted to a potential employer instead of a résumE |false
        SSC2238 | 20-10-2021 |        SSC | An application letter does not repeat the same information that is in your résumE |true
        SSC2239 | 20-10-2021 |        SSC | Which of the following interview questions is a behavioral question? |Give me an example of a situation in which you were successful (or unsuccessful) in motivating someone.
        SSC2240 | 20-10-2021 |        SSC | How should you best respond to interview questions? |Be enthusiastic, honest, sincere, and state your accomplishments in a specific and positive manner.
        SSC2241 | 20-10-2021 |        SSC | The most important part of an application letter is the |accomplishments that relate to the job requirements.
        SSC2242 | 20-10-2021 |        SSC | Which of the following would NOT be a strong closing for an application letter? |I am enclosing my résumEfor you to consider.  When can I expect to hear from you?
        SSC2243 | 20-10-2021 |        SSC | Which one of the following is NOT an element upon which an employment application is evaluated? |The organization of the information entered on the application
        SSC2244 | 20-10-2021 |        SSC | Which of the following would NOT be appropriate for the opening of an application letter? |Describing your most outstanding accomplishments
        SSC2245 | 20-10-2021 |        SSC | Which of the following is the best content for an answer to the interview question, “What do you consider your strengths?E |Relate your skills and knowledge to the job requirements.
        SSC2246 | 20-10-2021 |        SSC | In serial communication situations, senders should keep their message simple and repeat the message. |false
        SSC2247 | 20-10-2021 |        SSC | The most important goal of business communication is |receiver understanding
        SSC2248 | 20-10-2021 |        SSC | Which of the following is NOT an issue to be considered by a message sender who wishes to achieve the goal of receiver understanding? |Professional growth
        SSC2249 | 20-10-2021 |        SSC | Which of the following terms best describes the grapevine as a communication pattern |Informal
        SSC2250 | 20-10-2021 |        SSC | If a receiver has a hearing problem that causes a communication barrier in a given situation,the sender should |speak louder or put the message in writing.
        SSC2251 | 20-10-2021 |        SSC | Which of the following sentences is in the you-viewpoint |For the healthy foods your body needs, come to FoodCenter.
        SSC2252 | 20-10-2021 |        SSC | Choosing topics for discussion with members of another culture is very important. Which topic would you select to discuss? |None of the above
        SSC2253 | 20-10-2021 |        SSC | Because of their culture, Chinese businesspeople generally tend to |be reserved and well mannered.
        SSC2254 | 20-10-2021 |        SSC | The culture that values diversity the most is the |Canadian.
        SSC2255 | 20-10-2021 |        SSC | Which management skills will ultimately will make or break an organization |Human skills
        SSC2256 | 20-10-2021 |        SSC | Which is NOT considered a core dimension of diversity |Weight
        SSC2257 | 20-10-2021 |        SSC | Which of the following factors is NOT among the reasons businesses have begun to monitor worker use of electronic resources |Industrial espionage concerns
        SSC2258 | 20-10-2021 |        SSC | Which of the following newsgroups requires a participant to subscribe |Listserv
        SSC2259 | 20-10-2021 |        SSC | Which of the following items is NOT part of the domain of an e-mail address |The receiver's log-on name
        SSC2260 | 20-10-2021 |        SSC | Which of the following is NOT true about voice recognition software |It is highly inaccurate.
        SSC2261 | 20-10-2021 |        SSC | The best tool to use when you must send a drawing or diagram to a receiver is |fax.
        SSC2262 | 20-10-2021 |        SSC | Which of the following is NOT a feature of groupware? |Voice mail
        SSC2263 | 20-10-2021 |        SSC | Which of the following would NOT be incorporated into a presentation created and given using presentation graphics software |Video conferencing
        SSC2264 | 20-10-2021 |        SSC | A thesaurus is a way of finding the simplest and most precise words for a message. [90] |true
        SSC2265 | 20-10-2021 |        SSC | The two most valuable resources for the business communicator are a dictionary and a thesaurus. |true
        SSC2266 | 20-10-2021 |        SSC | There is an important place in some business messages for weak words. |true
        SSC2267 | 20-10-2021 |        SSC | For business messages the indirect plan of paragraph organization is preferred. |false
        SSC2268 | 20-10-2021 |        SSC | The words that will communicate best are usually those that are |. words slightly below your receiver's vocabulary level
        SSC2269 | 20-10-2021 |        SSC | Which of the following is the most general |Early
        SSC2270 | 20-10-2021 |        SSC | Which sentence has the most forceful wording |. Craig's grades were the subject of a memo written by Andy.
        SSC2271 | 20-10-2021 |        SSC | Which of the following choices best emphasizes the price and the quality' |The low price is unbeatable. The quality is outstanding.
        SSC2272 | 20-10-2021 |        SSC | In which of the following sentences is the idea of the demotion de-emphasized the most? |Your new responsibilities will fit your skills better.
        SSC2273 | 20-10-2021 |        SSC | The sentence structure that allows one idea to be emphasized and one idea to be de-emphasized is the |Complex sentence
        SSC2274 | 20-10-2021 |        SSC | Which of the following sentences emphasizes managerial skills best? [103] |Ms. Harris--an excellent manager--will speak to the group on Monday
        SSC2275 | 20-10-2021 |        SSC | Which of the following short paragraphs uses the direct approach and places the topic sentence first |The problems are difficult. Two of the problems can possibly be solved. Several, though, will be tough to solve
        SSC2276 | 20-10-2021 |        SSC | Which of the following statements has biased language |Older people generally have lower energy levels.
        SSC2277 | 20-10-2021 |        SSC | The first task in planning and composing a business message is to draft the message. |false
        SSC2278 | 20-10-2021 |        SSC | An advantage of written messages is that they can be reread and revised. [128] T |true
        SSC2279 | 20-10-2021 |        SSC | Which of the following is the three-step process for planning and composing business messages' |Determine purposes, analyze receiver for you-viewpoint, and compose message content
        SSC2280 | 20-10-2021 |        SSC | The best organizational plan and best type of message for giving negative information that you are rejecting a customer's written claim is a(n) |indirect, written message.
        SSC2281 | 20-10-2021 |        SSC | Proofreading procedures do NOT include the following steps. |Proofread the copy by reading the document to yourself.
        SSC2282 | 20-10-2021 |        SSC | A message with an overly low vocabulary level will probably |not hold the attention of the receivers
        SSC2283 | 20-10-2021 |        SSC | An advantage of a written message is that it |Accommodates lengthy and complex content.
        SSC2284 | 20-10-2021 |        SSC | The statement below that is the most ethical is |The reasons I must say no are . . .
        SSC2285 | 20-10-2021 |        SSC | The Four-Way Test of Things We Think, Say, or Do stresses |Truth, fairness, goodwill, good interpersonal relationships, and benefits to all concerned
        SSC2286 | 20-10-2021 |        SSC | Plagiarism and paraphrasing can cause communicators serious legal and ethical problems. Avoid these problems by |Giving credit to others when using their ideas or words
        SSC2287 | 20-10-2021 |        SSC | Avoid plagiarism and paraphrasing by |giving credit to others when using their ideas or words
        SSC2288 | 20-10-2021 |        SSC | The Age Discrimination in Employment Act |All of the above are correct.
        SSC2289 | 20-10-2021 |        SSC | Interpersonal skills are also known as people or soft skills. |true
        SSC2290 | 20-10-2021 |        SSC | The closing to a conversation may be verbal, nonverbal, or both. |true
        SSC2291 | 20-10-2021 |        SSC | "Office politics" refers to workplace competition for tangible or intangible personal gains |true
        SSC2292 | 20-10-2021 |        SSC | Writing teams face the same challenges as teams formed for other purposes. |true
        SSC2293 | 20-10-2021 |        SSC | The greeting stage of a conversation |provides information about your relationship with the receiver
        SSC2294 | 20-10-2021 |        SSC | When you have a telephone conversation with someone whose first language is not English |Repeat key words
        SSC2295 | 20-10-2021 |        SSC | When you find it necessary to criticize someone, you should |stress the benefits the receiver will gain by modifying his/her behavior
        SSC2296 | 20-10-2021 |        SSC | Limited eye contact may signal |dishonesty.
        SSC2297 | 20-10-2021 |        SSC | When someone with whom you are conversing introduces a topic you do not wish to discuss |make a noncommittal response such as "That's interesting."
        SSC2298 | 20-10-2021 |        SSC | An ongoing group with decision-making authority is best described as what type of team? |Self-managed
        SSC2299 | 20-10-2021 |        SSC | Which of the following is NOT an effective technique for controlling a group member who speaks too much during a meeting |Have the member summarize the ideas presented by another speaker.
        SSC2300 | 20-10-2021 |        SSC | The purpose of the message must be decided before the direct plan can be implemented. |true
        SSC2301 | 20-10-2021 |        SSC | It is appropriate to identify specific damages in the opening paragraph of a claim letter. |true
        SSC2302 | 20-10-2021 |        SSC | Specific questions should be asked in an inquiry |t
        SSC2303 | 20-10-2021 |        SSC | Unsolicited positive and neutral messages should use the direct plan, as do claims. [209] |true
        SSC2304 | 20-10-2021 |        SSC | A claim letter should contain a deadline by which corrective action should be taken. [205] |false
        SSC2305 | 20-10-2021 |        SSC | Which of the following is NOT a characteristic of the sales appeal in the direct plan'? [195] |Use de-emphasis techniques.
        SSC2306 | 20-10-2021 |        SSC | Which of the following is NOT an example of a message using the direct plan'? |A letter to a customer that a toy has been recalled
        SSC2307 | 20-10-2021 |        SSC | The direct plan can be used for |claims.
        SSC2308 | 20-10-2021 |        SSC | Which of the following is NOT a correct statement about composing positive and neutral messages |The situation should be analyzed and the message composed before the primary and secondary purposes of the communication are determined
        SSC2309 | 20-10-2021 |        SSC | Which of the following is NOT characteristic of the opening in a direct plan |Information should be provided for coherence.
        SSC2310 | 20-10-2021 |        SSC | Which statement would be the best close for an adjustment letter |Your business is appreciated
        SSC2311 | 20-10-2021 |        SSC | Which of the following would be the best opening for an adjustment letter |Your replacement telephone answering machine was shipped this morning
        SSC2312 | 20-10-2021 |        SSC | Which of the following is NOT a correct statement about adjustments |Begin the letter by apologizing to the receiver
        SSC2313 | 20-10-2021 |        SSC | Which statement best describes a closing paragraph for positive and neutral messages |Appreciation may be expressed for a customer's business
        SSC2314 | 20-10-2021 |        SSC | The claim letter differs from other positive and neutral messages using the direct plan because it may |contain negative information.
        SSC2315 | 20-10-2021 |        SSC | Compared with other business letters, condolence messages are normally more brief. |true
        SSC2316 | 20-10-2021 |        SSC | Messages of appreciation should be used only for favorable actions over a period of time. |false
        SSC2317 | 20-10-2021 |        SSC | A holiday greeting sent by a company may include the company name and its logo. [224] |true
        SSC2318 | 20-10-2021 |        SSC | Which of the following statements is NOT true about a congratulatory message? |The message may close by referring to the writer's assistance to the receiver in his or her achievement
        SSC2319 | 20-10-2021 |        SSC | What type of goodwill message is most likely to use an RSVP |Invitation
        SSC2320 | 20-10-2021 |        SSC | Which of the following items may be omitted from an invitation |Signature
        SSC2321 | 20-10-2021 |        SSC | Which is the best closing sentence for a condolence letter? |Our thoughts are with you as you move forward in this new phase of your life.
        SSC2322 | 20-10-2021 |        SSC | In a letter of condolence, the best place to express sympathy is |in the opening paragraph.
        SSC2323 | 20-10-2021 |        SSC | Which of the following is the best beginning sentence for a letter of congratulations to a friend who has been promoted |Congratulations! You deserve this excellent promotion.
        SSC2324 | 20-10-2021 |        SSC | The most appropriate opening of a letter from a health club to a new member is |welcome.
        SSC2325 | 20-10-2021 |        SSC | Which of the following statements is true about letters of appreciation' |Letters of appreciation may be sent for one-time favors.
        SSC2326 | 20-10-2021 |        SSC | Which of the following should be a consideration in determining the formality of a goodwill message |Familiarity with the receiver
        SSC2327 | 20-10-2021 |        SSC | Trying to maintain neutrality in the opening of a negative message is unethical. [234-235] |false
        SSC2328 | 20-10-2021 |        SSC | In the logical explanation of a negative message, it is important to avoid negative words. |true
        SSC2329 | 20-10-2021 |        SSC | The primary goal in presenting negative information is to be sure that the receiver clearly understands this part of your message. |true
        SSC2330 | 20-10-2021 |        SSC | Which of the following is the best situation in which to use the direct plan for a negative message' |Messages dealing with ethics
        SSC2331 | 20-10-2021 |        SSC | Which of the following messages should NOT be developed using the indirect plan? [194, 256] |Claim message
        SSC2332 | 20-10-2021 |        SSC | The negative information section of a negative message should |relate to the explanation.
        SSC2333 | 20-10-2021 |        SSC | The best way to implement the requirement that emphasis techniques be used in the logical explanation is to |deal with the more negative points deeper within the paragraph.
        SSC2334 | 20-10-2021 |        SSC | Which of the following openings would be best for a letter in which you are refusing an adjustment? |Your recent purchase of a . . .
        SSC2335 | 20-10-2021 |        SSC | The unsolicited negative message is somewhat different than other negative messages because it is |sender initiated.
        SSC2336 | 20-10-2021 |        SSC | In a letter that makes a persuasive request, the specific request should be |Stated after details of the request are given.
        SSC2337 | 20-10-2021 |        SSC | Which of the following methods should NOT be used to capture attention in the opening paragraph of a persuasive message |Use of conjunction
        SSC2338 | 20-10-2021 |        SSC | The most correct statement about the interest section of the indirect plan for persuasion is |Show benefits to receiver.
        SSC2339 | 20-10-2021 |        SSC | Which of the following sentence beginnings would be best to use in a persuasive request |Will you please . . . ?
        SSC2340 | 20-10-2021 |        SSC | What is one way that a sales message differs from other business letters' |Sentence fragments may be used in a sales message.
        SSC2341 | 20-10-2021 |        SSC | Which of the following is NOT a persuasive message situation |Invitation
        SSC2342 | 20-10-2021 |        SSC | Which of the following would be the best sentence to complete a sales message |Please call our toll free number, 1-800-65-PHOTO, now to place your order for the four photos
        SSC2343 | 20-10-2021 |        SSC | Which of the following sentences best starts a collection letter for a new customer who is 20 days behind in making a payment? |We've missed your payment this month
        SSC2344 | 20-10-2021 |        SSC | Which of the following statements about collection messages is INCORRECT |The writer of a collection message in the appeal stage should not mention a customer's reputation or credit rating.
        SSC2345 | 20-10-2021 |        SSC | The correct order of the three stages of collection messages is |Reminder, Appeal, Warning.
        SSC2346 | 20-10-2021 |        SSC | Information gathered through business research IS used for managerial decision making. |true
        SSC2347 | 20-10-2021 |        SSC | Response rates for telephone surveys are generally higher than response rates for mail surveys. |true
